out/pcc_out_201711.csv
﻿20171101,東門溪,屏東縣政府,無法決標公告,東門溪排水改善工程(9k+100~龍鑾橋) (併辦土石標售),http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.53&job_number=141-1061003A2,N/A,N/A,N/A
20171101,大武溪,臺東縣政府,財物變賣公告,大武溪鐵路橋上游左岸土石標售（D區）,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=106190240018,N/A,N/A,N/A
20171101,客雅溪,新竹市政府,無法決標公告,客雅溪第九期環境營造工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.58&job_number=106A094,N/A,N/A,N/A
20171101,大坑,彰化縣政府,無法決標公告,社頭鄉湳雅大坑滯洪沉砂池興建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.47&job_number=106-0022203-145-1-1,N/A,N/A,N/A
20171101,野溪,行政院農業委員會水土保持局南投分局,公開招標公告,凍仔腳6鄰野溪整治二期工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=106-ADE-12-3-020,工程類5139-其他土木工程,"2,232,000",嘉義縣(非原住民地區)
20171101,野溪,行政院農業委員會水土保持局南投分局,公開招標公告,蛟龍野溪上游整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=106-ADE-12-3-014,工程類5139-其他土木工程,"3,099,000",南投縣魚池鄉(原住民地區)
20171101,北坑,行政院農業委員會水土保持局南投分局,公開招標公告,北坑橋上游護岸整治二期工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=106-ADE-23-3-017,工程類5139-其他土木工程,"1,771,000",南投縣(非原住民地區)
20171101,野溪,行政院農業委員會水土保持局南投分局,公開招標公告,行焜橋上游野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=106-ADE-29-3-019,工程類5139-其他土木工程,"4,012,000",嘉義縣(非原住民地區)
20171101,富源溪,行政院農業委員會林務局花蓮林區管理處,無法決標公告,富源溪崩塌地處理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.4.8&job_number=10607SD002,N/A,N/A,N/A
20171101,下坑,澎湖縣政府,無法決標公告,龍門地下坑道管理室及廁所新建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.56&job_number=CW-1106048,N/A,N/A,N/A
20171101,曾文溪,台灣中油股份有限公司,公開招標公告,曾文溪管線遷移HDD地質鑽探工作,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.50&job_number=LAC0660004,勞務類8672-工程服務,"400,797",臺南市(非原住民地區)
20171101,水坑,彰化縣政府,無法決標公告,社頭鄉滴水坑滯洪沉砂池興建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.47&job_number=106-0022203-155-1-1,N/A,N/A,N/A
20171101,大坑,台灣自來水股份有限公司第六區管理處,無法決標公告,新化區大坑崙頂等汰換管線工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.52.6&job_number=RB-06-0601-31,N/A,N/A,N/A
20171101,泉州厝溝,嘉義縣竹崎鄉公所,公開招標公告,106年6月豪雨H3類-桃源村泉州厝溝上游桃源國小自來水路農路災後復建及桃源村頂寮生態池旁農路災後復建等2件工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.64&job_number=10615841,工程類5139-其他土木工程,"2,140,755",嘉義縣(非原住民地區)
20171101,木瓜溪,臺東縣政府,無法決標公告,105年9月莫蘭蒂、馬勒卡及梅姬颱風197縣道25K+100(木瓜溪)道路災害復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=106190110479,N/A,N/A,N/A
20171101,虎尾溪,雲林縣政府,無法決標公告,舊虎尾溪興月橋上游段治理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.49&job_number=1061A10065,N/A,N/A,N/A
20171101,虎尾溪,雲林縣政府,無法決標公告,新虎尾溪崙背排水水質淨化工程固定堰及擋土牆改善工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.49&job_number=1061A40019,N/A,N/A,N/A
